trajectory_id,t,split,action,reward,logged_behavior_action,always_eco_action,never_eco_action,heuristic_risk_rule_action,non_causal_fqi_action,causal_fqi_action,causal_no_history_fqi_action,causal_no_vehicle_id_fqi_action
12876,5,test,1,-2.2774,1,1,0,0,1,0,0,1
12876,6,test,1,-0.3286,1,1,0,1,1,1,1,1
12876,7,test,0,-12.7334,0,1,0,0,0,1,1,1
12876,8,test,0,-2.8762,0,1,0,1,0,0,0,0
12877,0,test,1,-2.8194,1,1,0,1,1,1,1,1
12877,1,test,1,-0.1052,1,1,0,1,1,1,1,1
12877,2,test,1,-3.0474,1,1,0,0,0,1,0,1
12877,3,test,1,-18.8342,1,1,0,0,0,0,0,0
12877,4,test,0,-0.759,0,1,0,0,0,1,1,1
12878,0,test,1,-2.404,1,1,0,1,1,1,1,0
12878,1,test,1,-0.5656,1,1,0,1,1,0,0,0
12878,2,test,1,-6.3452,1,1,0,0,0,0,0,0
12878,3,test,1,-1.0304,1,1,0,0,1,1,1,1
12878,4,test,0,-2.1726,0,1,0,0,0,0,0,0
12878,5,test,1,-1.0208000000000002,1,1,0,0,1,1,1,1
12878,6,test,1,-2.5116,1,1,0,1,1,1,1,1
12879,0,test,1,-8.954,1,1,0,1,1,1,1,1
12879,1,test,1,-20.966800000000003,1,1,0,0,1,0,0,0
12879,2,test,0,-1.0562,0,1,0,0,0,0,0,0
12879,3,test,1,-1.0504,1,1,0,1,1,1,0,0
12879,4,test,0,-2.105,0,1,0,0,0,0,0,0
12879,5,test,1,-1.022,1,1,0,1,1,0,0,0
12879,6,test,1,-0.6970000000000001,1,1,0,1,1,1,1,1
12879,7,test,1,-12.976,1,1,0,0,0,0,0,1
12879,8,test,0,-0.8372,0,1,0,1,0,0,0,0
12879,9,test,1,-2.8592,1,1,0,1,1,1,1,1
12880,0,test,1,-9.2546,1,1,0,0,0,0,0,0
12880,1,test,0,-2.5096,0,1,0,1,0,0,0,0
12880,2,test,0,-1.0218,0,1,0,1,0,0,0,0
12880,3,test,0,-26.7134,0,1,0,0,0,0,0,0
12881,0,test,1,-0.7200000000000001,1,1,0,1,1,1,1,1
12881,1,test,1,-10.977,1,1,0,1,1,1,1,1
12881,2,test,1,-17.788200000000003,1,1,0,0,0,0,0,0
12881,3,test,1,-1.3582,1,1,0,0,1,1,1,1
12881,4,test,0,-0.3422,0,1,0,1,0,0,0,0
12881,5,test,0,-10.623,0,1,0,0,1,0,0,0
12881,6,test,1,-0.6322000000000001,1,1,0,1,1,1,1,1
12882,0,test,1,-18.5696,1,1,0,0,0,0,0,0
12882,1,test,1,-3.4428,1,1,0,0,1,1,1,1
12882,2,test,1,-7.1684,1,1,0,0,1,1,0,1
12882,3,test,1,-13.1042,1,1,0,1,1,1,1,1
12882,4,test,1,-3.2456,1,1,0,1,0,1,1,1
12882,5,test,0,-8.8336,0,1,0,0,0,0,0,0
12882,6,test,1,-1.205,1,1,0,1,1,1,1,1
12883,0,test,1,-3.0194,1,1,0,1,1,1,1,1
12883,1,test,1,-0.1592,1,1,0,0,1,0,0,0
12883,2,test,0,-2.1586,0,1,0,1,0,0,0,0
12883,3,test,0,-28.8304,0,1,0,0,0,0,0,0
12883,4,test,0,-3.8204,0,1,0,0,0,0,0,0
12883,5,test,1,-0.3766,1,1,0,1,1,1,1,1
12883,6,test,0,-0.483,0,1,0,1,0,0,0,0
12883,7,test,0,-0.9212,0,1,0,1,0,0,0,0
12883,8,test,1,-10.694,1,1,0,0,0,1,1,1
12884,0,test,0,-0.241,0,1,0,1,0,0,0,0
12884,1,test,0,-0.9352,0,1,0,1,0,0,0,0
12884,2,test,1,-0.4608,1,1,0,1,1,1,1,1
12885,0,test,0,-0.6998000000000001,0,1,0,1,0,1,0,1
12885,1,test,1,-2.537,1,1,0,1,1,1,1,1
12885,2,test,0,-34.2304,0,1,0,0,0,1,1,1
12885,3,test,1,-2.2392,1,1,0,0,0,1,0,1
12885,4,test,1,-8.0288,1,1,0,0,0,0,0,0
12885,5,test,0,-9.4554,0,1,0,0,0,0,0,0
12885,6,test,0,-3.4168000000000003,0,1,0,1,0,0,0,0
12885,7,test,0,-29.3376,0,1,0,0,1,1,1,1
12885,8,test,0,-12.4338,0,1,0,0,0,0,0,0
12886,0,test,1,-0.4324,1,1,0,1,1,1,1,1
12886,1,test,1,-3.0584,1,1,0,1,1,1,1,1
12886,2,test,0,-2.4206000000000003,0,1,0,1,0,1,1,0
12886,3,test,0,-2.4402,0,1,0,0,1,1,1,0
12886,4,test,1,-2.6710000000000003,1,1,0,1,1,1,1,1
12887,0,test,0,-2.614,0,1,0,1,0,0,0,0
12887,1,test,1,-0.6172,1,1,0,1,1,1,1,1
12887,2,test,1,-0.0682,1,1,0,0,1,1,1,1
12887,3,test,0,-1.0394,0,1,0,1,0,1,0,1
12888,0,test,1,-13.4386,1,1,0,0,0,0,0,0
12888,1,test,0,-0.222,0,1,0,1,0,0,0,0
12888,2,test,0,-22.9724,0,1,0,0,0,0,0,0
12888,3,test,1,-8.174,1,1,0,1,1,1,1,1
12888,4,test,0,-12.9252,0,1,0,1,0,0,0,0
12888,5,test,1,-0.4368000000000001,1,1,0,1,1,1,1,1
12889,0,test,1,-0.2362,1,1,0,1,1,1,1,0
12889,1,test,0,-2.2452,0,1,0,1,0,0,0,0
12889,2,test,1,-11.0006,1,1,0,0,0,0,0,0
12889,3,test,1,-2.9952,1,1,0,1,1,1,1,1
12889,4,test,1,-15.2238,1,1,0,0,1,0,0,1
12889,5,test,1,-2.1646,1,1,0,0,0,1,0,0
12889,6,test,0,-3.3994,0,1,0,0,0,0,0,0
12889,7,test,0,-18.2736,0,1,0,0,0,0,0,0
12890,0,test,1,-2.5538,1,1,0,1,1,1,1,1
12890,1,test,0,-4.1778,0,1,0,0,1,0,0,0
12890,2,test,0,-9.6262,0,1,0,0,0,0,0,0
12890,3,test,0,-1.7892,0,1,0,1,0,0,0,0
12890,4,test,1,-1.0766,1,1,0,0,0,0,0,0
12890,5,test,1,-0.189,1,1,0,0,0,0,0,0
12890,6,test,0,-15.7688,0,1,0,0,0,0,0,0
12890,7,test,1,-0.962,1,1,0,0,1,0,0,0
12891,0,test,1,-0.6594000000000001,1,1,0,1,1,1,1,1
12891,1,test,1,-10.635000000000002,1,1,0,0,0,0,0,0
12891,2,test,1,-0.121,1,1,0,0,1,1,0,0
12891,3,test,1,-9.487,1,1,0,0,1,1,1,1
12891,4,test,0,-2.296,0,1,0,1,0,0,0,0
12891,5,test,1,-0.622,1,1,0,1,1,1,1,1
12892,0,test,0,-6.571199999999999,0,1,0,1,0,1,0,0
12892,1,test,0,-2.4690000000000003,0,1,0,1,1,0,0,0
12892,2,test,0,-1.4338,0,1,0,0,0,1,1,1
12892,3,test,1,-21.7914,1,1,0,0,0,0,0,0
12892,4,test,1,-4.398,1,1,0,0,0,1,1,1
12892,5,test,0,-2.472,0,1,0,1,0,0,0,0
12892,6,test,0,-2.7728,0,1,0,1,0,0,0,0
12893,0,test,0,-12.5646,0,1,0,1,0,0,0,0
12893,1,test,1,-0.5736,1,1,0,1,1,1,1,1
12893,2,test,0,-0.7868,0,1,0,0,0,1,1,1
12893,3,test,0,-0.7746000000000001,0,1,0,0,0,1,1,1
12893,4,test,0,-0.5438,0,1,0,1,1,0,0,0
12894,0,test,1,-2.4778,1,1,0,0,1,1,1,1
12894,1,test,0,-1.107,0,1,0,1,0,1,1,1
12895,0,test,0,-14.7816,0,1,0,0,0,0,0,0
12895,1,test,0,-3.1208,0,1,0,1,1,0,0,0
12895,2,test,0,-3.6054,0,1,0,1,0,0,0,0
12896,0,test,1,-2.8138,1,1,0,1,1,1,1,1
12896,1,test,0,-0.0528,0,1,0,0,0,0,0,0
12896,2,test,1,-2.4572000000000003,1,1,0,1,1,1,1,1
12896,3,test,1,-2.2444,1,1,0,1,1,1,1,1
12897,0,test,1,-2.6066000000000003,1,1,0,0,1,0,1,0
12897,1,test,0,-2.884,0,1,0,0,0,0,1,0
12897,2,test,1,-0.4674,1,1,0,1,1,1,1,1
12897,3,test,1,-2.9638,1,1,0,1,0,1,1,1
12897,4,test,0,-2.8834,0,1,0,0,0,0,0,0
12897,5,test,0,-2.3144,0,1,0,1,0,0,1,1
12897,6,test,1,-0.9474,1,1,0,1,1,1,1,1
12898,0,test,1,-2.672,1,1,0,1,1,1,1,1
12898,1,test,1,-12.0602,1,1,0,1,1,1,1,1
12898,2,test,1,-12.328,1,1,0,1,1,1,1,1
12898,3,test,1,-3.1134000000000004,1,1,0,0,1,1,1,1
12898,4,test,1,-2.53,1,1,0,1,1,1,1,1
12898,5,test,1,-0.8176000000000001,1,1,0,1,1,1,1,1
12898,6,test,0,-3.053,0,1,0,1,0,0,0,0
12899,0,test,0,-2.6906,0,1,0,1,0,0,0,0
12899,1,test,0,-0.8029999999999999,0,1,0,0,0,0,0,0
12899,2,test,0,-0.762,0,1,0,1,0,0,0,0
12899,3,test,0,-3.0756,0,1,0,1,0,0,0,0
12899,4,test,1,-0.4668,1,1,0,1,1,1,1,1
12899,5,test,1,-0.521,1,1,0,1,1,1,1,1
12899,6,test,1,-1.437,1,1,0,1,0,1,1,1
12899,7,test,0,-0.8626,0,1,0,1,0,0,0,0
12899,8,test,1,-0.9854,1,1,0,1,1,1,1,1
12900,0,test,0,-18.4706,0,1,0,0,0,0,0,0
12900,1,test,0,-0.6846000000000001,0,1,0,1,0,0,1,1
12900,2,test,0,-1.0138,0,1,0,1,1,1,0,1
12900,3,test,1,-0.8596,1,1,0,0,1,0,0,0
12901,0,test,0,-1.2454,0,1,0,1,0,0,0,0
12901,1,test,1,-1.0630000000000002,1,1,0,1,1,1,1,1
12901,2,test,1,-2.842,1,1,0,1,1,1,1,1
12901,3,test,1,-6.0524,1,1,0,0,0,0,0,0
12901,4,test,0,-2.144,0,1,0,0,1,0,0,0
12901,5,test,1,-0.6966000000000001,1,1,0,1,1,1,1,1
12901,6,test,0,-1.7111999999999998,0,1,0,1,0,0,0,0
12902,0,test,0,-10.5894,0,1,0,0,0,0,1,1
12902,1,test,1,-2.6348000000000003,1,1,0,1,1,0,0,1
12902,2,test,1,-3.0896,1,1,0,1,0,1,1,1
12902,3,test,1,-9.441399999999998,1,1,0,0,0,0,0,0
12902,4,test,0,-2.4528,0,1,0,0,0,0,0,0
12902,5,test,0,-0.157,0,1,0,1,1,0,0,0
12902,6,test,0,-1.1882,0,1,0,1,1,0,0,0
12902,7,test,1,-2.8906,1,1,0,1,1,1,1,1
12902,8,test,1,-1.268,1,1,0,1,0,0,0,0
12902,9,test,1,-0.7028,1,1,0,1,1,1,1,1
12902,10,test,1,-0.7644000000000001,1,1,0,1,1,1,1,1
12902,11,test,0,-2.9054,0,1,0,1,0,0,0,0
12903,0,test,0,-0.3546,0,1,0,0,0,0,0,0
12903,1,test,1,-2.925,1,1,0,1,0,0,0,0
12903,2,test,1,-12.4402,1,1,0,1,1,1,0,1
12903,3,test,1,-2.215,1,1,0,1,0,1,0,0
12903,4,test,0,-0.7942,0,1,0,1,1,0,0,0
12903,5,test,0,-0.2784,0,1,0,1,0,0,0,0
12904,0,test,1,-41.202,1,1,0,0,0,0,0,0
12904,1,test,1,-2.5268,1,1,0,1,1,1,1,1
12904,2,test,1,-12.6584,1,1,0,0,1,1,1,1
12904,3,test,1,-2.9954,1,1,0,1,1,1,1,1
12904,4,test,0,-3.2136,0,1,0,1,0,0,0,0
12904,5,test,1,-3.1222000000000003,1,1,0,1,1,1,1,1
12905,0,test,0,-0.7956000000000001,0,1,0,1,0,0,0,0
12905,1,test,0,-0.687,0,1,0,1,1,1,1,1
12905,2,test,1,-2.5554,1,1,0,1,1,1,1,1
12905,3,test,1,-0.1364,1,1,0,1,1,1,1,1
12906,0,test,1,-1.0,1,1,0,1,1,1,1,1
12906,1,test,1,-2.5552,1,1,0,0,1,1,1,1
12906,2,test,1,-0.356,1,1,0,0,1,0,1,1
12906,3,test,1,-0.8710000000000001,1,1,0,0,0,1,1,1
12906,4,test,1,-0.629,1,1,0,1,1,1,1,1
12906,5,test,1,-0.131,1,1,0,1,1,1,1,1
12906,6,test,0,-0.5722,0,1,0,1,0,0,0,0
12906,7,test,1,-3.2976,1,1,0,1,0,1,1,1
12907,0,test,0,-2.2098,0,1,0,1,0,0,0,0
12907,1,test,0,-2.7994,0,1,0,1,0,0,0,0
12908,0,test,0,-2.656,0,1,0,1,1,0,0,0
12908,1,test,0,-2.2148,0,1,0,1,0,0,0,0
12908,2,test,0,-10.5166,0,1,0,0,0,0,0,0
12908,3,test,0,-10.6218,0,1,0,1,0,0,0,0
12908,4,test,1,-0.537,1,1,0,1,1,1,1,1
12909,0,test,1,-10.9832,1,1,0,0,0,0,0,0
12909,1,test,1,-4.5644,1,1,0,0,1,0,1,1
12909,2,test,1,-35.245000000000005,1,1,0,0,0,0,0,0
12909,3,test,1,-2.4218,1,1,0,1,1,1,0,1
12909,4,test,0,-2.4506,0,1,0,1,0,0,1,1
12909,5,test,0,-2.6786,0,1,0,1,0,0,0,0
12910,0,test,1,-3.2968,1,1,0,1,0,0,1,1
12910,1,test,0,-1.429,0,1,0,1,0,0,1,0
12911,0,test,1,-0.2914,1,1,0,1,1,1,1,1
12911,1,test,0,-11.0272,0,1,0,0,0,0,0,0
12911,2,test,0,-2.8724,0,1,0,1,0,0,0,0
12911,3,test,0,-0.7092,0,1,0,1,1,1,1,0
12911,4,test,0,-14.6918,0,1,0,0,0,0,0,0
12912,0,test,0,-0.9246,0,1,0,1,1,1,1,1
12912,1,test,0,-0.6752,0,1,0,0,0,0,1,0
12912,2,test,0,-2.466,0,1,0,0,0,0,0,0
12912,3,test,0,-3.3786,0,1,0,1,0,0,0,0
12912,4,test,1,-2.1338,1,1,0,0,1,1,1,1
12912,5,test,0,-1.0884,0,1,0,1,1,0,0,0
12912,6,test,1,-65.5808,1,1,0,0,0,0,0,0
12912,7,test,1,-19.2414,1,1,0,0,0,1,1,1
12913,0,test,1,-10.8068,1,1,0,1,1,1,1,1
12913,1,test,1,-0.6132,1,1,0,0,0,0,1,0
12913,2,test,1,-0.0436,1,1,0,1,1,1,1,1
12913,3,test,1,-0.3134,1,1,0,0,1,1,1,1
12913,4,test,1,-0.4194,1,1,0,0,0,1,1,1
12913,5,test,1,-6.8086,1,1,0,0,0,0,0,0
12913,6,test,1,-10.5084,1,1,0,0,0,0,0,0
12914,0,test,0,-3.0256,0,1,0,0,0,0,0,0
12914,1,test,0,-6.7338000000000005,0,1,0,0,0,0,0,0
12914,2,test,0,-2.811,0,1,0,0,0,1,1,1
12914,3,test,1,-11.0172,1,1,0,0,0,0,0,0
12914,4,test,1,-3.2686,1,1,0,0,0,0,0,0
12914,5,test,1,-14.8024,1,1,0,0,0,0,0,0
12915,0,test,0,-2.8436,0,1,0,1,0,0,0,0
12915,1,test,0,-0.6686000000000001,0,1,0,0,0,0,0,0
12915,2,test,1,-2.2378,1,1,0,1,1,1,1,1
12915,3,test,1,-2.613,1,1,0,0,0,0,0,0
12915,4,test,1,-2.9236,1,1,0,1,1,1,1,1
12915,5,test,1,-2.8804,1,1,0,1,1,1,1,1
12915,6,test,0,-2.5094000000000003,0,1,0,1,0,0,0,0
12915,7,test,0,-11.2918,0,1,0,0,0,0,0,0
12915,8,test,0,-2.9344,0,1,0,1,0,0,0,0
12916,0,test,0,-3.0506,0,1,0,1,1,1,1,0
12916,1,test,1,-0.9220000000000002,1,1,0,1,0,1,1,1
12916,2,test,1,-2.916,1,1,0,1,1,1,1,1
12916,3,test,1,-1.112,1,1,0,1,1,1,1,1
12917,0,test,1,-10.5606,1,1,0,0,0,1,0,1
12917,1,test,1,-0.5740000000000001,1,1,0,1,1,0,0,0
12917,2,test,1,-9.0188,1,1,0,0,0,0,0,0
12917,3,test,0,-2.5658000000000003,0,1,0,1,0,0,0,0
12917,4,test,1,-2.6982,1,1,0,1,1,1,1,1
12917,5,test,1,-0.5644,1,1,0,0,1,1,1,0
12917,6,test,1,-7.5128,1,1,0,0,1,1,1,1
12918,0,test,0,-2.4042,0,1,0,0,0,0,0,0
12918,1,test,0,-0.5740000000000001,0,1,0,1,1,0,0,0
12918,2,test,0,-0.525,0,1,0,0,0,0,0,0
12918,3,test,0,-2.4,0,1,0,1,0,0,0,0
12918,4,test,1,-0.7574000000000001,1,1,0,1,1,1,1,1
12918,5,test,0,-3.043,0,1,0,1,1,0,0,0
12918,6,test,1,-12.467,1,1,0,1,1,1,1,1
12918,7,test,1,-2.452,1,1,0,0,1,1,1,1
12918,8,test,1,-0.2236,1,1,0,0,1,1,1,0
12918,9,test,0,-10.32,0,1,0,0,0,1,0,0
12918,10,test,1,-4.1251999999999995,1,1,0,0,1,1,1,0
12918,11,test,0,-22.496599999999997,0,1,0,0,0,0,0,0
12918,12,test,0,-1.2264,0,1,0,0,0,1,0,0
12919,0,test,0,-1.144,0,1,0,1,0,0,0,1
12919,1,test,0,-17.1968,0,1,0,0,0,0,0,1
12919,2,test,1,-1.1902,1,1,0,0,1,1,1,1
12919,3,test,1,-0.5782,1,1,0,0,0,0,0,0
12919,4,test,0,-2.591,0,1,0,1,0,0,0,0
12920,0,test,0,-2.4156,0,1,0,1,1,1,1,1
12920,1,test,0,-13.173,0,1,0,1,0,0,0,0
12920,2,test,0,-2.6354,0,1,0,1,1,0,1,1
12920,3,test,0,-2.9126,0,1,0,1,0,0,0,0
12921,0,test,1,-3.1418,1,1,0,1,1,1,1,1
12921,1,test,1,-0.687,1,1,0,1,1,1,1,1
12921,2,test,1,-0.9708,1,1,0,1,1,1,1,1
12921,3,test,0,-0.1936,0,1,0,0,1,0,0,0
12922,0,test,1,-2.3186,1,1,0,1,1,1,1,1
12922,1,test,0,-2.556,0,1,0,1,0,0,0,0
12922,2,test,1,-0.2022,1,1,0,1,1,1,1,1
12922,3,test,0,-12.453,0,1,0,0,0,0,0,0
12922,4,test,0,-0.2158,0,1,0,1,0,0,0,1
12922,5,test,1,-13.3968,1,1,0,0,1,1,1,1
12922,6,test,1,-2.1764,1,1,0,0,0,0,0,0
12922,7,test,1,-2.908,1,1,0,1,1,1,1,1
12922,8,test,1,-0.7092,1,1,0,1,1,1,1,1
12922,9,test,0,-2.579,0,1,0,1,1,0,0,1
12923,0,test,1,-0.9762,1,1,0,1,1,1,1,1
12923,1,test,1,-19.8404,1,1,0,1,0,0,0,0
12923,2,test,1,-0.6938,1,1,0,1,1,1,1,1
12923,3,test,0,-2.5836,0,1,0,1,0,0,0,0
12923,4,test,1,-9.7842,1,1,0,0,0,1,1,1
12923,5,test,1,-11.2594,1,1,0,0,0,0,0,0
12923,6,test,1,-37.6314,1,1,0,0,0,0,0,0
12924,0,test,0,-4.9262,0,1,0,0,0,0,0,0
12924,1,test,1,-10.2432,1,1,0,0,1,1,0,1
12924,2,test,1,-2.2186,1,1,0,1,1,1,1,1
12924,3,test,0,-1.0572,0,1,0,1,0,0,0,0
12924,4,test,1,-2.838,1,1,0,1,0,1,1,1
12924,5,test,0,-2.5312,0,1,0,1,0,0,0,0
12924,6,test,1,-2.9036,1,1,0,1,1,1,1,1
12924,7,test,0,-2.6512,0,1,0,1,0,0,0,0
12925,0,test,0,-13.2212,0,1,0,1,0,0,0,0
12925,1,test,0,-0.7836000000000001,0,1,0,1,0,0,0,0
12925,2,test,1,-0.7646000000000001,1,1,0,1,1,1,1,1
12925,3,test,1,-1.2138,1,1,0,0,0,1,1,1
12926,0,test,0,-0.9072,0,1,0,0,0,1,1,1
12926,1,test,1,-1.0342,1,1,0,1,1,1,1,1
12926,2,test,1,-3.522,1,1,0,1,1,1,1,1
12926,3,test,0,-2.7012,0,1,0,0,0,0,0,0
12926,4,test,0,-2.4784,0,1,0,1,0,0,0,0
12926,5,test,1,-0.8386,1,1,0,1,1,1,1,1
12926,6,test,1,-5.138,1,1,0,0,1,1,1,1
12926,7,test,0,-1.0524,0,1,0,1,0,0,0,0
12926,8,test,1,-0.6930000000000001,1,1,0,1,1,1,1,1
12926,9,test,0,-12.225,0,1,0,0,1,0,0,0
12927,0,test,1,-0.6262,1,1,0,1,1,1,1,1
12927,1,test,0,-0.7046000000000001,0,1,0,1,1,0,0,0
12927,2,test,1,-0.955,1,1,0,1,1,1,1,1
12928,0,test,0,-14.0628,0,1,0,0,0,0,0,0
12928,1,test,1,-0.4761999999999999,1,1,0,0,1,0,0,0
12928,2,test,1,-0.5564,1,1,0,0,1,0,0,1
12928,3,test,0,-1.0478,0,1,0,1,0,0,0,0
12928,4,test,1,-0.5626000000000001,1,1,0,1,1,0,0,0
12928,5,test,0,-2.4884,0,1,0,0,0,0,0,0
12928,6,test,0,-10.1296,0,1,0,0,0,0,0,0
12928,7,test,0,-1.292,0,1,0,1,1,1,0,1
12928,8,test,0,-0.9376,0,1,0,1,0,0,0,0
12928,9,test,0,-2.4942,0,1,0,0,1,0,0,0
12929,0,test,0,-10.686,0,1,0,1,1,0,0,0
12929,1,test,0,-0.7320000000000001,0,1,0,1,0,0,0,0
12929,2,test,0,-0.5212,0,1,0,1,0,0,0,0
12929,3,test,0,-0.1012,0,1,0,0,0,0,0,0
12930,0,test,1,-0.2672,1,1,0,1,1,0,0,1
12930,1,test,0,-0.7138,0,1,0,0,1,0,0,0
12930,2,test,1,-3.3314000000000004,1,1,0,1,1,1,1,1
12930,3,test,0,-0.4538,0,1,0,0,0,0,0,0
12930,4,test,0,-0.94,0,1,0,1,0,0,0,0
12930,5,test,1,-0.9424,1,1,0,1,1,1,1,1
12930,6,test,0,-2.7524,0,1,0,0,0,0,0,0
12931,0,test,0,-1.1036,0,1,0,0,0,0,0,0
12931,1,test,1,-0.1556,1,1,0,1,1,1,1,1
12931,2,test,1,-2.7828,1,1,0,1,1,1,1,0
12931,3,test,1,-3.1328,1,1,0,1,0,0,0,0
12931,4,test,1,-8.0364,1,1,0,0,1,1,0,0
12931,5,test,1,-3.0318,1,1,0,1,1,0,0,0
12931,6,test,1,-0.0988,1,1,0,0,0,1,1,1
12931,7,test,1,-3.207,1,1,0,0,0,0,1,0
12932,0,test,1,-0.6492,1,1,0,1,1,1,1,1
12932,1,test,1,-2.6504,1,1,0,1,0,0,0,0
12932,2,test,0,-16.066,0,1,0,0,0,0,0,0
12932,3,test,0,-0.5562,0,1,0,1,0,0,0,0
12933,0,test,0,-19.4074,0,1,0,0,0,0,0,0
12933,1,test,1,-1.3970000000000002,1,1,0,1,1,1,1,1
12933,2,test,0,-12.6216,0,1,0,1,1,0,0,0
12933,3,test,1,-2.8852,1,1,0,1,1,1,1,1
12933,4,test,1,-2.4644,1,1,0,1,1,1,1,1
12933,5,test,0,-10.2036,0,1,0,0,0,0,0,0
12933,6,test,0,-0.613,0,1,0,1,1,0,0,1
12933,7,test,0,-10.2044,0,1,0,0,1,1,0,1
12933,8,test,0,-1.046,0,1,0,0,0,1,1,1
12933,9,test,0,-12.1774,0,1,0,0,0,0,1,0
12934,0,test,0,-17.153599999999997,0,1,0,0,0,0,0,0
12934,1,test,0,-2.6372,0,1,0,0,1,0,0,1
12934,2,test,0,-0.386,0,1,0,0,1,0,0,0
12934,3,test,1,-2.6972,1,1,0,1,0,1,1,1
12934,4,test,1,-2.3916,1,1,0,1,1,0,0,0
12934,5,test,1,-21.275,1,1,0,0,0,0,0,0
12934,6,test,0,-2.6534,0,1,0,1,1,0,0,0
12935,0,test,1,-2.5538,1,1,0,1,1,1,1,1
12935,1,test,1,-0.6822,1,1,0,1,1,1,1,1
12935,2,test,0,-0.9224,0,1,0,1,0,0,0,0
12935,3,test,1,-0.3586,1,1,0,1,1,1,1,1
12935,4,test,0,-1.2598000000000005,0,1,0,1,0,0,1,0
12936,0,test,0,-10.7822,0,1,0,1,0,0,0,0
12936,1,test,0,-2.3536,0,1,0,0,1,0,1,0
12936,2,test,1,-3.0142,1,1,0,1,1,1,1,1
12936,3,test,1,-2.178,1,1,0,1,1,1,1,1
12936,4,test,1,-0.7108,1,1,0,0,0,1,1,1
12936,5,test,1,-0.6928000000000001,1,1,0,1,1,1,1,1
12936,6,test,1,-2.5268,1,1,0,0,1,0,0,0
12936,7,test,1,-0.9516,1,1,0,1,1,0,1,1
12936,8,test,1,-6.4346,1,1,0,0,0,0,1,0
12937,0,test,0,-3.1644,0,1,0,0,0,0,0,0
12937,1,test,0,-3.1862000000000004,0,1,0,1,0,0,0,0
12937,2,test,1,-25.7052,1,1,0,0,1,0,0,1
12937,3,test,0,-10.472,0,1,0,0,0,0,0,0
12937,4,test,0,-14.5322,0,1,0,0,0,0,0,0
12937,5,test,1,-2.096,1,1,0,1,1,1,1,1
12937,6,test,0,-5.731,0,1,0,0,0,0,0,0
12937,7,test,0,-2.5476,0,1,0,1,0,1,1,0
12938,0,test,0,-0.4916,0,1,0,1,0,0,1,0
12938,1,test,1,-12.9504,1,1,0,0,0,0,0,0
12938,2,test,1,-12.6186,1,1,0,0,1,0,1,1
12938,3,test,1,-3.6314,1,1,0,1,1,1,1,1
12938,4,test,1,-0.7370000000000001,1,1,0,0,1,1,1,1
12938,5,test,1,-2.8892,1,1,0,1,1,1,1,1
12939,0,test,0,-0.6854,0,1,0,1,1,0,1,0
12939,1,test,1,-2.6626000000000003,1,1,0,1,1,1,1,1
12939,2,test,0,-3.1038,0,1,0,1,0,0,1,0
12939,3,test,1,-12.9528,1,1,0,1,0,0,0,0
12939,4,test,1,-3.0578000000000003,1,1,0,1,1,1,1,1
12939,5,test,1,-2.7442,1,1,0,0,1,1,0,0
12939,6,test,1,-2.8782,1,1,0,1,1,1,1,1
12940,0,test,1,-12.293,1,1,0,1,1,0,0,0
12940,1,test,0,-0.7918000000000001,0,1,0,1,0,0,1,0
12940,2,test,0,-2.5956,0,1,0,1,0,0,0,0
12940,3,test,1,-2.4286,1,1,0,1,1,1,1,1
12940,4,test,0,-13.611,0,1,0,0,0,0,0,0
12941,0,test,0,-2.9828,0,1,0,1,0,0,0,0
12941,1,test,1,-24.1096,1,1,0,0,0,1,1,0
12941,2,test,0,-0.6616,0,1,0,1,0,0,0,0
12941,3,test,0,-2.953,0,1,0,0,0,0,0,0
12941,4,test,1,-0.6808000000000001,1,1,0,1,1,1,1,1
12941,5,test,0,-2.6168,0,1,0,1,0,1,1,1
12941,6,test,0,-39.6734,0,1,0,0,0,1,1,1
12942,0,test,1,-2.6542,1,1,0,0,0,1,1,1
12942,1,test,0,-1.0816,0,1,0,0,0,0,0,0
12942,2,test,0,-9.043,0,1,0,0,0,0,0,0
12942,3,test,1,-0.6574,1,1,0,1,1,1,1,1
12942,4,test,0,-3.5324,0,1,0,1,1,0,0,0
12942,5,test,1,-0.3258,1,1,0,1,1,1,1,1
12942,6,test,1,-2.9088,1,1,0,1,1,1,0,1
12943,0,test,0,-0.6368,0,1,0,1,0,0,0,0
12943,1,test,1,-12.8574,1,1,0,1,1,1,1,1
12943,2,test,1,-0.6862,1,1,0,1,1,1,1,1
12943,3,test,0,-0.3976,0,1,0,1,1,0,0,0
12943,4,test,1,-2.7368,1,1,0,1,1,1,1,1
12944,0,test,0,-3.1916,0,1,0,1,0,0,0,0
12944,1,test,1,-34.2474,1,1,0,0,0,0,0,0
12944,2,test,1,-10.9162,1,1,0,0,1,1,0,1
12944,3,test,1,-3.0022,1,1,0,0,1,0,0,1
12944,4,test,1,-2.549,1,1,0,1,0,0,0,1
12945,0,test,1,-0.5682,1,1,0,1,1,1,1,1
12945,1,test,0,-2.477,0,1,0,1,0,0,0,0
12945,2,test,1,-2.2358,1,1,0,1,0,0,0,0
12945,3,test,0,-1.9358,0,1,0,1,1,0,1,1
12945,4,test,0,-0.892,0,1,0,1,0,0,0,0
12945,5,test,1,-0.7316,1,1,0,1,0,0,0,0
12945,6,test,1,-2.3696,1,1,0,0,1,0,0,0
